796,604
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
830,465
829,465
824,463
821,463
818,462
816,462
814,462
812,462
812,462
812,462
812,462
812,462
812,462
812,462
813,462
814,462
816,463
820,464
827,466
835,469
843,473
850,476
855,479
859,481
862,483
864,485
867,487
868,488
870,489
871,490
872,491
873,492
874,492
874,493
875,493
875,494
876,494
876,494
877,495
877,495
877,495
877,495
877,495
878,496
878,496
878,496
878,496
878,496
878,496
878,496
878,496
878,497
878,497
878,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
879,497
878,496
877,496
877,495
877,495
876,495
877,495
877,495
877,495
877,494
877,494
877,493
876,493
876,492
875,492
875,491
874,491
874,491
873,491
873,490
873,490
873,489
872,489
872,489
872,488
872,488
872,488
871,488
871,488
871,488
871,488
871,487
871,487
871,487
871,487
871,487
870,487
870,487
870,487
870,487
870,486
870,486
870,486
870,486
870,486
870,486
870,486
870,486
870,486
870,486
870,486
869,486
869,486
869,486
869,486
869,486
869,486
869,486
869,486
869,486
869,486
869,485
869,485
869,485
869,485
869,485
869,485
869,485
869,485
869,485
869,485
869,485
869,485
868,485
868,485
868,485
868,485
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,485
868,484
868,484
868,484
868,484
868,484
868,484
868,484
868,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,484
867,483
867,483
867,483
867,483
867,483
867,483
867,483
867,483
867,483
867,483
867,484
868,484
868,484
