1171,451
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1052,319
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1065,334
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1053,319
1075,351
1064,365
1045,357
1029,347
1028,348
1028,349
1027,349
1027,350
1027,350
1027,350
1027,351
1027,351
1027,351
1027,352
1026,352
1026,352
1026,352
1026,352
1026,352
1026,352
1026,352
1041,365
1041,365
1040,364
1041,365
1040,365
1025,353
1026,353
1026,353
1025,353
1025,353
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1056,378
1025,354
1025,354
1056,378
1025,354
1025,354
1040,366
1040,366
1040,366
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1025,354
1027,352
1042,362
1064,365
1038,335
1038,336
1037,336
1038,335
1038,335
1038,334
1067,362
1053,347
1040,333
1068,360
1041,332
1041,332
1041,331
1042,331
1042,331
1042,330
1042,330
1042,329
1043,330
1057,343
1043,329
1044,329
1043,328
1044,328
1044,328
1044,328
1057,342
1044,327
1044,327
1044,327
1045,327
1072,356
1045,327
1058,341
1058,341
1045,327
1046,327
1046,327
1046,327
1046,326
1072,355
1046,326
1059,340
1059,340
1059,340
1072,355
1059,340
1060,340
1046,326
1060,340
1047,325
