897,590
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
953,459
952,458
948,457
945,456
942,455
940,454
938,454
937,454
938,454
939,455
942,456
945,457
947,458
949,460
951,460
952,461
953,461
953,462
954,462
954,462
955,462
955,463
956,463
956,463
956,463
957,463
957,464
957,464
958,464
958,464
958,464
958,464
959,464
959,464
959,465
959,465
959,465
959,465
960,465
960,465
960,465
960,465
960,465
960,465
960,465
960,465
960,465
961,466
961,466
961,466
961,465
961,466
961,466
961,465
962,466
962,466
962,466
962,466
962,466
962,466
962,466
962,466
962,466
962,466
962,466
962,466
961,466
961,465
961,465
961,465
961,465
959,465
958,464
956,463
955,462
954,461
953,461
952,460
951,460
951,460
950,460
950,459
951,460
951,460
951,460
950,460
950,459
949,459
948,459
948,459
948,458
948,458
948,458
947,458
947,458
946,458
946,457
945,457
945,457
944,457
944,457
943,456
943,456
943,456
943,456
943,456
942,456
942,456
942,456
942,456
942,456
941,455
941,455
941,455
941,455
940,455
940,455
940,454
939,454
939,454
938,454
938,454
937,454
937,453
936,453
936,453
936,453
936,453
935,453
935,453
935,453
935,452
935,453
935,453
935,452
936,452
936,452
936,452
937,452
937,452
937,452
937,452
937,452
937,452
937,452
937,453
937,452
937,452
937,452
937,452
937,452
937,452
937,452
937,452
937,452
937,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,453
938,453
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
938,452
939,452
939,452
939,452
